"k","SharpeRatio","less_than_k","turnover","selection_instability","weight_instability_l1","weight_instability_l2"
1,0.0409790999807023,0,0.990699286911251,0,0.000250302569593897,0.000250302569593897
4,0.207771026874406,0,0.967166713381543,0,0.00638696113671589,0.00408392602792134
7,0.180224454014757,0,0.93111540508229,0,0.0110604599336278,0.00557112490734345
10,0.183019765347445,0,0.901952916838267,0,0.0171321014917268,0.00745514116570832
13,0.190698791259798,0,0.842524643463308,0,0.0243764663370818,0.00905461629449205
16,0.175788277026391,0,0.76528821143512,0.117647058823529,0.0308634977092532,0.0107218853433561
19,0.187854711828427,0,0.697879143805278,0.1,0.0372303518094515,0.0116296394004386
22,0.192639919033492,0,0.639376362789156,0.0869565217391305,0.0464419620143945,0.0134213956558791
25,0.20277401053348,0,0.577007528027157,0.0769230769230769,0.0567380187888289,0.0152375649917861
28,0.19789066942866,0,0.540777208144904,0.0689655172413793,0.0640994904943224,0.0162770812243132
31,0.196638504082148,0,0.517797437169758,0.0625,0.0698309418716227,0.0169498397471778
34,0.199850035600183,0,0.564325084157103,0.0571428571428572,0.0835931155456044,0.0191232478917032
37,0.207819718595842,0,0.672984081816144,0.0526315789473685,0.096660114637918,0.0211682951556132
40,0.213203466375076,0,0.790116191400301,0.0487804878048781,0.105181096316606,0.0222095464188448
43,0.201422371455007,0,0.883104924971184,0.0454545454545454,0.12191993349794,0.024590204723486
46,0.198694646915959,0,1.0014009577759,0.0425531914893617,0.126849678401382,0.0254057896863357
49,0.204924373351276,0,1.19391771809665,0.04,0.142940770767563,0.0274157346409241
52,0.198787112370231,0,1.44529569696956,0.0377358490566038,0.161417333264062,0.0298427034097584
55,0.200212454867394,0,1.79234347425567,0.0357142857142857,0.178500148958951,0.0321408190586661
58,0.193809318013924,0,2.17013213297227,0.0338983050847458,0.205701096961398,0.036459771719076
61,0.197279130045262,0,2.72919292358605,0.032258064516129,0.236362663051558,0.0398927151765409
64,0.21142774352837,0,3.29172654601738,0.0307692307692308,0.279813983735472,0.0467119033896427
67,0.199123136988547,0,4.00645441633634,0.0294117647058824,0.304945557964751,0.0486796852726035
70,0.196915767488977,0,5.1144209064901,0.028169014084507,0.36205699651826,0.0568779141146469
73,0.201531267379232,0,6.92152830472415,0.027027027027027,0.540000382589212,0.0823995977384869
76,0.194678514829444,0,8.77937954777797,0.025974025974026,0.612866795313595,0.0929779644580513
79,0.201479420470951,0,11.3281952556051,0.025,0.870200517082991,0.133207770270246
82,0.187813236993855,0,16.8523302958646,0.0240963855421686,1.26417172633465,0.201736081539531
85,0.191676582096478,0,22.5247312320742,0.0232558139534884,1.75530943709913,0.293369676328229
88,0.198708585138024,0,28.824748585714,0.0444444444444444,2.02957253692395,0.351093073776203
91,0.208338319565062,0,34.7476698610872,0.043010752688172,2.85918088130145,0.477817739378105
94,0.193560171708897,0,42.0353778918301,0.0416666666666666,3.8891485255437,0.685625920172985
97,0.192548566981896,0,54.8757329131896,0.0404040404040404,5.67933617534456,1.06261894335186
100,0.190639238053839,0,71.0549850340302,0.0198019801980198,6.86803158474621,1.29777113778075
